agent_id,algo,score,timer,reason,steps,space,step_index,x,y
1,hc,999,299,normal,12,0,0,19,0
1,hc,998,298,normal,12,0,1,19,1
1,hc,997,297,normal,12,0,2,19,2
1,hc,996,296,normal,12,0,3,19,3
1,hc,995,295,normal,12,0,4,20,3
1,hc,994,294,normal,12,0,5,21,3
1,hc,993,293,normal,12,0,6,22,3
1,hc,992,292,normal,12,0,7,23,3
1,hc,991,291,normal,12,0,8,24,3
1,hc,990,290,normal,12,0,9,25,3
1,hc,989,289,normal,12,0,10,26,3
1,hc,988,288,goal,12,0,11,26,4
2,shc,999,299,normal,5,0,0,19,0
2,shc,998,298,normal,5,0,1,19,1
2,shc,997,297,normal,5,0,2,19,2
2,shc,996,296,normal,5,0,3,19,3
2,shc,995,295,normal,5,0,4,19,4
3,sa,999,299,normal,21,0,0,19,0
3,sa,998,298,normal,21,0,1,18,0
3,sa,997,297,normal,21,0,2,17,0
3,sa,996,296,normal,21,0,3,17,1
3,sa,995,295,normal,21,0,4,17,2
3,sa,994,294,normal,21,0,5,16,2
3,sa,993,293,normal,21,0,6,16,3
3,sa,992,292,normal,21,0,7,17,3
3,sa,991,291,normal,21,0,8,18,3
3,sa,990,290,normal,21,0,9,19,3
3,sa,989,289,normal,21,0,10,20,3
3,sa,988,288,normal,21,0,11,21,3
3,sa,987,287,normal,21,0,12,22,3
3,sa,986,286,normal,21,0,13,23,3
3,sa,985,285,normal,21,0,14,23,4
3,sa,984,284,normal,21,0,15,23,5
3,sa,983,283,normal,21,0,16,23,6
3,sa,982,282,normal,21,0,17,24,6
3,sa,981,281,normal,21,0,18,24,5
3,sa,980,280,normal,21,0,19,25,5
3,sa,979,279,normal,21,0,20,26,5
3,sa,978,278,goal,21,0,21,26,4
