agent_id,algo,score,timer,reason,steps,space,step_index,x,y
1,hc,1000,300,normal,24,17,0,9,2
1,hc,1000,300,normal,24,17,1,10,2
1,hc,1000,300,normal,24,17,2,11,2
1,hc,1000,300,normal,24,17,3,12,2
1,hc,1000,300,normal,24,17,4,13,2
1,hc,1000,300,normal,24,17,5,14,2
1,hc,1000,300,normal,24,17,6,15,2
1,hc,1000,300,normal,24,17,7,16,2
1,hc,1000,300,normal,24,17,8,17,2
1,hc,1000,300,normal,24,17,9,18,2
1,hc,1000,300,normal,24,17,10,19,2
1,hc,1000,300,normal,24,17,11,19,3
1,hc,1000,300,normal,24,17,12,20,3
1,hc,1000,300,normal,24,17,13,21,3
1,hc,1000,300,normal,24,17,14,22,3
1,hc,1000,300,normal,24,17,15,23,3
1,hc,1000,300,normal,24,17,16,24,3
1,hc,1000,300,normal,24,17,17,25,3
1,hc,1000,300,normal,24,17,18,26,3
1,hc,1000,300,normal,24,17,19,27,3
1,hc,1000,300,normal,24,17,20,27,4
1,hc,1000,300,normal,24,17,21,27,5
1,hc,1000,300,normal,24,17,22,26,5
1,hc,1000,300,normal,24,17,23,26,6
2,shc,1000,300,normal,1292,154,0,9,2
2,shc,1000,300,normal,1292,154,1,9,3
2,shc,1000,300,normal,1292,154,2,9,4
2,shc,1000,300,normal,1292,154,3,10,4
2,shc,1000,300,normal,1292,154,4,10,5
2,shc,1000,300,normal,1292,154,5,11,5
2,shc,1000,300,normal,1292,154,6,12,5
2,shc,1000,300,normal,1292,154,7,13,5
2,shc,1000,300,normal,1292,154,8,14,5
2,shc,1000,300,normal,1292,154,9,14,6
2,shc,1000,300,normal,1292,154,10,15,6
2,shc,1000,300,normal,1292,154,11,16,6
2,shc,1000,300,normal,1292,154,12,17,6
2,shc,1000,300,normal,1292,154,13,18,6
2,shc,1000,300,normal,1292,154,14,19,6
2,shc,1000,300,normal,1292,154,15,18,6
2,shc,1000,300,normal,1292,154,16,19,6
2,shc,1000,300,normal,1292,154,17,18,6
2,shc,1000,300,normal,1292,154,18,19,6
2,shc,1000,300,normal,1292,154,19,18,6
2,shc,1000,300,normal,1292,154,20,19,6
2,shc,1000,300,normal,1292,154,21,19,5
2,shc,1000,300,normal,1292,154,22,19,6
2,shc,1000,300,normal,1292,154,23,18,6
2,shc,1000,300,normal,1292,154,24,18,5
2,shc,1000,300,normal,1292,154,25,19,5
2,shc,1000,300,normal,1292,154,26,19,6
2,shc,1000,300,normal,1292,154,27,18,6
2,shc,1000,300,normal,1292,154,28,17,6
2,shc,1000,300,normal,1292,154,29,18,6
2,shc,1000,300,normal,1292,154,30,18,5
2,shc,1000,300,normal,1292,154,31,19,5
2,shc,1000,300,normal,1292,154,32,19,6
2,shc,1000,300,normal,1292,154,33,18,6
2,shc,1000,300,normal,1292,154,34,18,5
2,shc,1000,300,normal,1292,154,35,19,5
2,shc,1000,300,normal,1292,154,36,19,6
2,shc,1000,300,normal,1292,154,37,18,6
2,shc,1000,300,normal,1292,154,38,17,6
2,shc,1000,300,normal,1292,154,39,18,6
2,shc,1000,300,normal,1292,154,40,18,5
2,shc,1000,300,normal,1292,154,41,19,5
2,shc,1000,300,normal,1292,154,42,19,4
2,shc,1000,300,normal,1292,154,43,19,5
2,shc,1000,300,normal,1292,154,44,18,5
2,shc,1000,300,normal,1292,154,45,18,4
2,shc,1000,300,normal,1292,154,46,19,4
2,shc,1000,300,normal,1292,154,47,19,5
2,shc,1000,300,normal,1292,154,48,19,6
2,shc,1000,300,normal,1292,154,49,18,6
2,shc,1000,300,normal,1292,154,50,18,5
2,shc,1000,300,normal,1292,154,51,19,5
2,shc,1000,300,normal,1292,154,52,19,4
2,shc,1000,300,normal,1292,154,53,19,5
2,shc,1000,300,normal,1292,154,54,19,6
2,shc,1000,300,normal,1292,154,55,18,6
2,shc,1000,300,normal,1292,154,56,18,5
2,shc,1000,300,normal,1292,154,57,19,5
2,shc,1000,300,normal,1292,154,58,19,4
2,shc,1000,300,normal,1292,154,59,19,5
2,shc,1000,300,normal,1292,154,60,18,5
2,shc,1000,300,normal,1292,154,61,18,6
2,shc,1000,300,normal,1292,154,62,19,6
2,shc,1000,300,normal,1292,154,63,19,5
2,shc,1000,300,normal,1292,154,64,18,5
2,shc,1000,300,normal,1292,154,65,18,6
