agent_id,algo,score,timer,reason,steps,space,step_index,x,y
1,hc,1000,300,normal,28,17,0,8,4
1,hc,1000,300,normal,28,17,1,9,4
1,hc,1000,300,normal,28,17,2,10,4
1,hc,1000,300,normal,28,17,3,11,4
1,hc,1000,300,normal,28,17,4,12,4
1,hc,1000,300,normal,28,17,5,13,4
1,hc,1000,300,normal,28,17,6,14,4
1,hc,1000,300,normal,28,17,7,15,4
1,hc,1000,300,normal,28,17,8,16,4
1,hc,1000,300,normal,28,17,9,17,4
1,hc,1000,300,normal,28,17,10,18,4
1,hc,1000,300,normal,28,17,11,19,4
1,hc,1000,300,normal,28,17,12,19,5
1,hc,1000,300,normal,28,17,13,18,5
1,hc,1000,300,normal,28,17,14,18,6
1,hc,1000,300,normal,28,17,15,19,6
1,hc,1000,300,normal,28,17,16,19,5
1,hc,1000,300,normal,28,17,17,19,4
1,hc,1000,300,normal,28,17,18,18,4
1,hc,1000,300,normal,28,17,19,18,3
1,hc,1000,300,normal,28,17,20,19,3
1,hc,1000,300,normal,28,17,21,20,3
1,hc,1000,300,normal,28,17,22,21,3
1,hc,1000,300,normal,28,17,23,22,3
1,hc,1000,300,normal,28,17,24,23,3
1,hc,1000,300,normal,28,17,25,24,3
1,hc,1000,300,normal,28,17,26,25,3
1,hc,1000,300,normal,28,17,27,25,4
2,shc,1000,300,normal,198,34,0,8,4
2,shc,1000,300,normal,198,34,1,9,4
2,shc,1000,300,normal,198,34,2,10,4
2,shc,1000,300,normal,198,34,3,11,4
2,shc,1000,300,normal,198,34,4,12,4
2,shc,1000,300,normal,198,34,5,13,4
2,shc,1000,300,normal,198,34,6,14,4
2,shc,1000,300,normal,198,34,7,15,4
2,shc,1000,300,normal,198,34,8,16,4
2,shc,1000,300,normal,198,34,9,17,4
2,shc,1000,300,normal,198,34,10,18,4
2,shc,1000,300,normal,198,34,11,19,4
2,shc,1000,300,normal,198,34,12,18,4
2,shc,1000,300,normal,198,34,13,19,4
2,shc,1000,300,normal,198,34,14,18,4
2,shc,1000,300,normal,198,34,15,19,4
2,shc,1000,300,normal,198,34,16,18,4
2,shc,1000,300,normal,198,34,17,19,4
2,shc,1000,300,normal,198,34,18,19,5
2,shc,1000,300,normal,198,34,19,19,4
2,shc,1000,300,normal,198,34,20,19,3
2,shc,1000,300,normal,198,34,21,20,3
2,shc,1000,300,normal,198,34,22,21,3
2,shc,1000,300,normal,198,34,23,22,3
2,shc,1000,300,normal,198,34,24,23,3
2,shc,1000,300,normal,198,34,25,23,4
2,shc,1000,300,normal,198,34,26,24,4
2,shc,1000,300,normal,198,34,27,25,4
3,sa,1000,300,normal,460,0,0,8,4
3,sa,1000,300,normal,460,0,1,8,5
3,sa,1000,300,normal,460,0,2,9,5
3,sa,1000,300,normal,460,0,3,9,4
3,sa,1000,300,normal,460,0,4,10,4
3,sa,1000,300,normal,460,0,5,11,4
3,sa,1000,300,normal,460,0,6,11,5
3,sa,1000,300,normal,460,0,7,12,5
3,sa,1000,300,normal,460,0,8,12,6
3,sa,1000,300,normal,460,0,9,13,6
