agent_id,algo,score,timer,reason,steps,space,step_index,x,y
1,hc,999,299,normal,31,17,0,4,0
1,hc,998,298,normal,31,17,1,5,0
1,hc,997,297,normal,31,17,2,6,0
1,hc,996,296,normal,31,17,3,7,0
1,hc,995,295,normal,31,17,4,8,0
1,hc,994,294,normal,31,17,5,9,0
1,hc,993,293,normal,31,17,6,10,0
1,hc,992,292,normal,31,17,7,11,0
1,hc,991,291,normal,31,17,8,12,0
1,hc,990,290,normal,31,17,9,13,0
1,hc,989,289,normal,31,17,10,14,0
1,hc,988,288,normal,31,17,11,15,0
1,hc,987,287,normal,31,17,12,16,0
1,hc,986,286,normal,31,17,13,17,0
1,hc,985,285,normal,31,17,14,18,0
1,hc,984,284,normal,31,17,15,19,0
1,hc,983,283,normal,31,17,16,19,1
1,hc,982,282,normal,31,17,17,19,2
1,hc,981,281,normal,31,17,18,19,3
1,hc,980,280,normal,31,17,19,20,3
1,hc,979,279,normal,31,17,20,21,3
1,hc,978,278,normal,31,17,21,22,3
1,hc,977,277,normal,31,17,22,23,3
1,hc,976,276,normal,31,17,23,24,3
1,hc,975,275,normal,31,17,24,25,3
1,hc,974,274,normal,31,17,25,26,3
1,hc,0,273,chair,31,17,26,27,3
2,shc,999,299,normal,1904,205,0,4,0
2,shc,998,298,normal,1904,205,1,5,0
2,shc,997,297,normal,1904,205,2,6,0
2,shc,996,296,normal,1904,205,3,7,0
2,shc,995,295,normal,1904,205,4,8,0
2,shc,994,294,normal,1904,205,5,9,0
2,shc,993,293,normal,1904,205,6,9,1
2,shc,992,292,normal,1904,205,7,9,2
2,shc,991,291,normal,1904,205,8,10,2
2,shc,990,290,normal,1904,205,9,11,2
2,shc,989,289,normal,1904,205,10,12,2
2,shc,988,288,normal,1904,205,11,12,3
2,shc,987,287,normal,1904,205,12,12,4
2,shc,986,286,normal,1904,205,13,13,4
2,shc,985,285,normal,1904,205,14,14,4
2,shc,984,284,normal,1904,205,15,14,5
2,shc,983,283,normal,1904,205,16,15,5
2,shc,982,282,normal,1904,205,17,15,6
2,shc,981,281,normal,1904,205,18,14,6
2,shc,980,280,normal,1904,205,19,15,6
2,shc,979,279,normal,1904,205,20,14,6
2,shc,978,278,normal,1904,205,21,15,6
2,shc,977,277,normal,1904,205,22,14,6
2,shc,976,276,normal,1904,205,23,15,6
2,shc,975,275,normal,1904,205,24,14,6
2,shc,974,274,normal,1904,205,25,15,6
2,shc,973,273,normal,1904,205,26,15,5
2,shc,972,272,normal,1904,205,27,16,5
2,shc,971,271,normal,1904,205,28,17,5
2,shc,970,270,normal,1904,205,29,17,6
2,shc,969,269,normal,1904,205,30,18,6
2,shc,968,268,normal,1904,205,31,19,6
2,shc,967,267,normal,1904,205,32,18,6
2,shc,966,266,normal,1904,205,33,19,6
2,shc,965,265,normal,1904,205,34,18,6
2,shc,964,264,normal,1904,205,35,19,6
2,shc,963,263,normal,1904,205,36,18,6
2,shc,962,262,normal,1904,205,37,19,6
2,shc,961,261,normal,1904,205,38,19,5
2,shc,960,260,normal,1904,205,39,19,6
2,shc,959,259,normal,1904,205,40,18,6
2,shc,958,258,normal,1904,205,41,18,5
2,shc,957,257,normal,1904,205,42,19,5
2,shc,956,256,normal,1904,205,43,19,6
2,shc,955,255,normal,1904,205,44,18,6
2,shc,954,254,normal,1904,205,45,18,5
2,shc,953,253,normal,1904,205,46,19,5
2,shc,952,252,normal,1904,205,47,19,6
2,shc,951,251,normal,1904,205,48,18,6
2,shc,950,250,normal,1904,205,49,18,5
2,shc,949,249,normal,1904,205,50,19,5
2,shc,948,248,normal,1904,205,51,19,6
2,shc,947,247,normal,1904,205,52,18,6
2,shc,946,246,normal,1904,205,53,18,5
2,shc,945,245,normal,1904,205,54,19,5
2,shc,944,244,normal,1904,205,55,19,6
2,shc,943,243,normal,1904,205,56,18,6
2,shc,942,242,normal,1904,205,57,17,6
2,shc,941,241,normal,1904,205,58,18,6
2,shc,940,240,normal,1904,205,59,18,5
2,shc,939,239,normal,1904,205,60,18,4
2,shc,938,238,normal,1904,205,61,18,5
2,shc,937,237,normal,1904,205,62,18,6
2,shc,936,236,normal,1904,205,63,17,6
2,shc,935,235,normal,1904,205,64,18,6
2,shc,934,234,normal,1904,205,65,19,6
2,shc,933,233,normal,1904,205,66,19,5
2,shc,932,232,normal,1904,205,67,18,5
2,shc,931,231,normal,1904,205,68,18,6
2,shc,930,230,normal,1904,205,69,19,6
2,shc,929,229,normal,1904,205,70,19,5
2,shc,928,228,normal,1904,205,71,18,5
2,shc,927,227,normal,1904,205,72,18,6
2,shc,926,226,normal,1904,205,73,19,6
2,shc,925,225,normal,1904,205,74,19,5
2,shc,924,224,normal,1904,205,75,18,5
2,shc,923,223,normal,1904,205,76,18,4
2,shc,922,222,normal,1904,205,77,18,5
2,shc,921,221,normal,1904,205,78,17,5
2,shc,920,220,normal,1904,205,79,17,6
2,shc,919,219,normal,1904,205,80,18,6
2,shc,918,218,normal,1904,205,81,19,6
2,shc,917,217,normal,1904,205,82,19,5
2,shc,916,216,normal,1904,205,83,18,5
2,shc,915,215,normal,1904,205,84,17,5
2,shc,914,214,normal,1904,205,85,17,6
2,shc,913,213,normal,1904,205,86,18,6
