agent_id,algo,score,timer,reason,steps,space,step_index,x,y
1,hc,999,299,normal,19,17,0,14,0
1,hc,998,298,normal,19,17,1,15,0
1,hc,997,297,normal,19,17,2,16,0
1,hc,996,296,normal,19,17,3,17,0
1,hc,995,295,normal,19,17,4,18,0
1,hc,994,294,normal,19,17,5,19,0
1,hc,993,293,normal,19,17,6,19,1
1,hc,992,292,normal,19,17,7,19,2
1,hc,991,291,normal,19,17,8,19,3
1,hc,990,290,normal,19,17,9,20,3
1,hc,989,289,normal,19,17,10,21,3
1,hc,988,288,normal,19,17,11,22,3
1,hc,987,287,normal,19,17,12,23,3
1,hc,986,286,normal,19,17,13,24,3
1,hc,985,285,normal,19,17,14,25,3
1,hc,984,284,normal,19,17,15,26,3
1,hc,983,283,normal,19,17,16,26,4
1,hc,982,282,normal,19,17,17,26,5
1,hc,981,281,goal,19,17,18,26,6
2,shc,999,299,normal,8147,4000,0,14,0
2,shc,998,298,normal,8147,4000,1,14,1
2,shc,997,297,normal,8147,4000,2,15,1
2,shc,996,296,normal,8147,4000,3,16,1
2,shc,995,295,normal,8147,4000,4,17,1
2,shc,994,294,normal,8147,4000,5,18,1
2,shc,993,293,normal,8147,4000,6,19,1
2,shc,992,292,normal,8147,4000,7,19,2
2,shc,991,291,normal,8147,4000,8,19,3
2,shc,990,290,normal,8147,4000,9,19,4
2,shc,989,289,normal,8147,4000,10,18,4
2,shc,988,288,normal,8147,4000,11,18,5
2,shc,987,287,normal,8147,4000,12,18,6
2,shc,986,286,normal,8147,4000,13,19,6
2,shc,985,285,normal,8147,4000,14,18,6
2,shc,984,284,normal,8147,4000,15,19,6
2,shc,983,283,normal,8147,4000,16,18,6
2,shc,982,282,normal,8147,4000,17,19,6
2,shc,981,281,normal,8147,4000,18,18,6
2,shc,980,280,normal,8147,4000,19,19,6
3,sa,999,299,normal,87,0,0,14,0
3,sa,998,298,normal,87,0,1,14,1
3,sa,997,297,normal,87,0,2,14,2
3,sa,996,296,normal,87,0,3,13,2
3,sa,995,295,normal,87,0,4,13,3
3,sa,994,294,normal,87,0,5,12,3
3,sa,993,293,normal,87,0,6,12,4
3,sa,992,292,normal,87,0,7,11,4
3,sa,991,291,normal,87,0,8,10,4
3,sa,990,290,normal,87,0,9,10,5
3,sa,989,289,normal,87,0,10,10,6
3,sa,988,288,normal,87,0,11,11,6
3,sa,987,287,normal,87,0,12,12,6
3,sa,986,286,normal,87,0,13,13,6
3,sa,985,285,normal,87,0,14,13,5
3,sa,984,284,normal,87,0,15,13,4
3,sa,983,283,normal,87,0,16,14,4
3,sa,982,282,normal,87,0,17,14,5
3,sa,981,281,normal,87,0,18,15,5
3,sa,980,280,normal,87,0,19,16,5
3,sa,829,279,angry,87,0,20,17,5
3,sa,828,278,normal,87,0,21,17,6
3,sa,827,277,normal,87,0,22,16,6
3,sa,826,276,normal,87,0,23,15,6
3,sa,825,275,normal,87,0,24,15,5
3,sa,824,274,normal,87,0,25,15,4
3,sa,823,273,normal,87,0,26,15,3
3,sa,822,272,normal,87,0,27,15,2
3,sa,821,271,normal,87,0,28,16,2
3,sa,820,270,normal,87,0,29,16,3
3,sa,819,269,normal,87,0,30,17,3
3,sa,818,268,normal,87,0,31,17,4
3,sa,817,267,normal,87,0,32,18,4
3,sa,816,266,normal,87,0,33,18,5
3,sa,815,265,normal,87,0,34,18,6
3,sa,814,264,normal,87,0,35,19,6
3,sa,813,263,normal,87,0,36,18,6
3,sa,812,262,normal,87,0,37,18,5
3,sa,661,261,angry,87,0,38,17,5
3,sa,660,260,normal,87,0,39,17,6
3,sa,659,259,normal,87,0,40,16,6
3,sa,658,258,normal,87,0,41,15,6
3,sa,657,257,normal,87,0,42,15,5
3,sa,656,256,normal,87,0,43,15,4
3,sa,655,255,normal,87,0,44,15,3
3,sa,654,254,normal,87,0,45,14,3
3,sa,653,253,normal,87,0,46,13,3
3,sa,652,252,normal,87,0,47,13,2
3,sa,651,251,normal,87,0,48,13,1
3,sa,650,250,normal,87,0,49,13,0
3,sa,649,249,normal,87,0,50,14,0
3,sa,648,248,normal,87,0,51,14,1
3,sa,647,247,normal,87,0,52,14,2
3,sa,646,246,normal,87,0,53,15,2
3,sa,645,245,normal,87,0,54,16,2
3,sa,644,244,normal,87,0,55,16,3
3,sa,643,243,normal,87,0,56,16,4
3,sa,642,242,normal,87,0,57,17,4
3,sa,491,241,angry,87,0,58,17,5
3,sa,490,240,normal,87,0,59,17,6
3,sa,489,239,normal,87,0,60,18,6
3,sa,488,238,normal,87,0,61,19,6
3,sa,487,237,normal,87,0,62,18,6
3,sa,486,236,normal,87,0,63,18,5
3,sa,485,235,normal,87,0,64,18,4
3,sa,484,234,normal,87,0,65,19,4
3,sa,483,233,normal,87,0,66,19,3
3,sa,482,232,normal,87,0,67,20,3
3,sa,481,231,normal,87,0,68,21,3
3,sa,480,230,normal,87,0,69,22,3
3,sa,479,229,normal,87,0,70,23,3
3,sa,478,228,normal,87,0,71,24,3
3,sa,327,227,angry,87,0,72,24,2
3,sa,326,226,normal,87,0,73,25,2
3,sa,325,225,normal,87,0,74,25,3
3,sa,324,224,normal,87,0,75,25,4
3,sa,323,223,normal,87,0,76,24,4
3,sa,322,222,normal,87,0,77,24,5
3,sa,321,221,normal,87,0,78,24,6
3,sa,320,220,normal,87,0,79,25,6
3,sa,319,219,goal,87,0,80,26,6
