agent_id,algo,score,timer,reason,steps,space,step_index,x,y
1,hc,1000,300,normal,12,0,0,8,4
1,hc,1000,300,normal,12,0,1,9,4
1,hc,1000,300,normal,12,0,2,10,4
1,hc,1000,300,normal,12,0,3,11,4
1,hc,1000,300,normal,12,0,4,12,4
1,hc,1000,300,normal,12,0,5,13,4
1,hc,1000,300,normal,12,0,6,14,4
1,hc,1000,300,normal,12,0,7,15,4
1,hc,1000,300,normal,12,0,8,16,4
1,hc,1000,300,normal,12,0,9,17,4
1,hc,1000,300,normal,12,0,10,18,4
1,hc,1000,300,normal,12,0,11,19,4
2,shc,1000,300,normal,12,0,0,8,4
2,shc,1000,300,normal,12,0,1,9,4
2,shc,1000,300,normal,12,0,2,10,4
2,shc,1000,300,normal,12,0,3,11,4
2,shc,1000,300,normal,12,0,4,12,4
2,shc,1000,300,normal,12,0,5,13,4
2,shc,1000,300,normal,12,0,6,14,4
2,shc,1000,300,normal,12,0,7,15,4
2,shc,1000,300,normal,12,0,8,16,4
2,shc,1000,300,normal,12,0,9,17,4
2,shc,1000,300,normal,12,0,10,18,4
2,shc,1000,300,normal,12,0,11,19,4
3,sa,1000,300,normal,325,0,0,8,4
3,sa,1000,300,normal,325,0,1,9,4
3,sa,1000,300,normal,325,0,2,8,4
3,sa,1000,300,normal,325,0,3,8,5
3,sa,1000,300,normal,325,0,4,9,5
3,sa,1000,300,normal,325,0,5,10,5
3,sa,1000,300,normal,325,0,6,10,6
3,sa,1000,300,normal,325,0,7,11,6
3,sa,1000,300,normal,325,0,8,11,5
3,sa,1000,300,normal,325,0,9,11,6
3,sa,1000,300,normal,325,0,10,12,6
3,sa,1000,300,normal,325,0,11,13,6
3,sa,1000,300,normal,325,0,12,12,6
3,sa,1000,300,normal,325,0,13,12,5
3,sa,1000,300,normal,325,0,14,12,6
3,sa,1000,300,normal,325,0,15,12,5
3,sa,1000,300,normal,325,0,16,12,6
3,sa,1000,300,normal,325,0,17,12,5
3,sa,1000,300,normal,325,0,18,11,5
3,sa,1000,300,normal,325,0,19,11,4
3,sa,1000,300,normal,325,0,20,11,5
3,sa,1000,300,normal,325,0,21,11,6
3,sa,1000,300,normal,325,0,22,10,6
3,sa,1000,300,normal,325,0,23,9,6
3,sa,1000,300,normal,325,0,24,9,5
3,sa,1000,300,normal,325,0,25,8,5
