agent_id,algo,score,timer,reason,steps,space,step_index,x,y
1,hc,999,299,normal,27,0,0,2,6
1,hc,998,298,normal,27,0,1,3,6
1,hc,997,297,normal,27,0,2,4,6
1,hc,996,296,normal,27,0,3,5,6
1,hc,995,295,normal,27,0,4,6,6
1,hc,994,294,normal,27,0,5,7,6
1,hc,993,293,normal,27,0,6,8,6
1,hc,992,292,normal,27,0,7,9,6
1,hc,991,291,normal,27,0,8,10,6
1,hc,990,290,normal,27,0,9,11,6
1,hc,989,289,normal,27,0,10,12,6
1,hc,988,288,normal,27,0,11,13,6
1,hc,987,287,normal,27,0,12,14,6
1,hc,986,286,normal,27,0,13,15,6
1,hc,985,285,normal,27,0,14,16,6
1,hc,984,284,normal,27,0,15,17,6
1,hc,983,283,normal,27,0,16,18,6
1,hc,982,282,normal,27,0,17,19,6
1,hc,981,281,normal,27,0,18,19,5
1,hc,980,280,normal,27,0,19,19,4
1,hc,979,279,normal,27,0,20,19,3
1,hc,978,278,normal,27,0,21,20,3
1,hc,977,277,normal,27,0,22,21,3
1,hc,976,276,normal,27,0,23,22,3
1,hc,975,275,normal,27,0,24,23,3
1,hc,974,274,normal,27,0,25,24,3
1,hc,973,273,normal,27,0,26,25,3
1,hc,972,272,goal,27,0,27,26,3
2,shc,999,299,normal,27,0,0,2,6
2,shc,998,298,normal,27,0,1,3,6
2,shc,997,297,normal,27,0,2,3,5
2,shc,996,296,normal,27,0,3,3,4
2,shc,995,295,normal,27,0,4,3,3
2,shc,994,294,normal,27,0,5,4,3
2,shc,993,293,normal,27,0,6,5,3
2,shc,992,292,normal,27,0,7,6,3
2,shc,991,291,normal,27,0,8,7,3
2,shc,990,290,normal,27,0,9,8,3
2,shc,989,289,normal,27,0,10,9,3
2,shc,988,288,normal,27,0,11,10,3
2,shc,987,287,normal,27,0,12,11,3
2,shc,986,286,normal,27,0,13,12,3
2,shc,985,285,normal,27,0,14,13,3
2,shc,984,284,normal,27,0,15,14,3
2,shc,983,283,normal,27,0,16,15,3
2,shc,982,282,normal,27,0,17,16,3
2,shc,981,281,normal,27,0,18,17,3
2,shc,980,280,normal,27,0,19,18,3
2,shc,979,279,normal,27,0,20,19,3
2,shc,978,278,normal,27,0,21,20,3
