agent_id,algo,score,timer,reason,steps,space,step_index,x,y
1,hc,1000,300,normal,8,0,0,17,3
1,hc,1000,300,normal,8,0,1,18,3
1,hc,1000,300,normal,8,0,2,19,3
1,hc,1000,300,normal,8,0,3,20,3
1,hc,1000,300,normal,8,0,4,21,3
1,hc,1000,300,normal,8,0,5,22,3
1,hc,1000,300,normal,8,0,6,23,3
1,hc,1000,300,normal,8,0,7,24,3
1,hc,1000,300,normal,8,0,8,25,3
2,shc,1000,300,normal,8,0,0,17,3
2,shc,1000,300,normal,8,0,1,18,3
2,shc,1000,300,normal,8,0,2,19,3
2,shc,1000,300,normal,8,0,3,20,3
2,shc,1000,300,normal,8,0,4,21,3
2,shc,1000,300,normal,8,0,5,22,3
2,shc,1000,300,normal,8,0,6,23,3
2,shc,1000,300,normal,8,0,7,24,3
2,shc,1000,300,normal,8,0,8,25,3
3,sa,1000,300,normal,346,0,0,17,3
3,sa,1000,300,normal,346,0,1,16,3
3,sa,1000,300,normal,346,0,2,16,2
3,sa,1000,300,normal,346,0,3,15,2
3,sa,1000,300,normal,346,0,4,16,2
3,sa,1000,300,normal,346,0,5,16,1
3,sa,1000,300,normal,346,0,6,16,0
3,sa,1000,300,normal,346,0,7,16,1
3,sa,1000,300,normal,346,0,8,17,1
3,sa,1000,300,normal,346,0,9,17,0
3,sa,1000,300,normal,346,0,10,16,0
3,sa,1000,300,normal,346,0,11,16,1
3,sa,1000,300,normal,346,0,12,16,0
3,sa,1000,300,normal,346,0,13,16,1
3,sa,1000,300,normal,346,0,14,16,2
3,sa,1000,300,normal,346,0,15,16,1
3,sa,1000,300,normal,346,0,16,15,1
3,sa,1000,300,normal,346,0,17,15,0
3,sa,1000,300,normal,346,0,18,15,1
3,sa,1000,300,normal,346,0,19,16,1
3,sa,1000,300,normal,346,0,20,17,1
3,sa,1000,300,normal,346,0,21,18,1
3,sa,1000,300,normal,346,0,22,18,0
3,sa,1000,300,normal,346,0,23,17,0
3,sa,1000,300,normal,346,0,24,18,0
3,sa,1000,300,normal,346,0,25,19,0
3,sa,1000,300,normal,346,0,26,18,0
3,sa,1000,300,normal,346,0,27,19,0
3,sa,1000,300,normal,346,0,28,19,1
3,sa,1000,300,normal,346,0,29,19,0
3,sa,1000,300,normal,346,0,30,18,0
3,sa,1000,300,normal,346,0,31,17,0
3,sa,1000,300,normal,346,0,32,16,0
3,sa,1000,300,normal,346,0,33,15,0
3,sa,1000,300,normal,346,0,34,14,0
3,sa,1000,300,normal,346,0,35,13,0
3,sa,1000,300,normal,346,0,36,14,0
3,sa,1000,300,normal,346,0,37,14,1
3,sa,1000,300,normal,346,0,38,13,1
3,sa,1000,300,normal,346,0,39,13,0
3,sa,1000,300,normal,346,0,40,12,0
3,sa,1000,300,normal,346,0,41,13,0
3,sa,1000,300,normal,346,0,42,12,0
3,sa,1000,300,normal,346,0,43,13,0
3,sa,1000,300,normal,346,0,44,12,0
3,sa,1000,300,normal,346,0,45,13,0
3,sa,1000,300,normal,346,0,46,12,0
3,sa,1000,300,normal,346,0,47,12,1
3,sa,1000,300,normal,346,0,48,13,1
3,sa,1000,300,normal,346,0,49,14,1
3,sa,1000,300,normal,346,0,50,14,2
3,sa,1000,300,normal,346,0,51,14,1
3,sa,1000,300,normal,346,0,52,15,1
3,sa,1000,300,normal,346,0,53,16,1
3,sa,1000,300,normal,346,0,54,17,1
3,sa,1000,300,normal,346,0,55,16,1
3,sa,1000,300,normal,346,0,56,16,2
3,sa,1000,300,normal,346,0,57,16,1
3,sa,1000,300,normal,346,0,58,17,1
3,sa,1000,300,normal,346,0,59,18,1
3,sa,1000,300,normal,346,0,60,18,0
3,sa,1000,300,normal,346,0,61,17,0
3,sa,1000,300,normal,346,0,62,18,0
3,sa,1000,300,normal,346,0,63,17,0
3,sa,1000,300,normal,346,0,64,17,1
3,sa,1000,300,normal,346,0,65,18,1
3,sa,1000,300,normal,346,0,66,17,1
3,sa,1000,300,normal,346,0,67,17,0
3,sa,1000,300,normal,346,0,68,16,0
3,sa,1000,300,normal,346,0,69,17,0
3,sa,1000,300,normal,346,0,70,18,0
3,sa,1000,300,normal,346,0,71,19,0
3,sa,1000,300,normal,346,0,72,18,0
3,sa,1000,300,normal,346,0,73,17,0
3,sa,1000,300,normal,346,0,74,16,0
3,sa,1000,300,normal,346,0,75,15,0
3,sa,1000,300,normal,346,0,76,15,1
3,sa,1000,300,normal,346,0,77,15,2
3,sa,1000,300,normal,346,0,78,15,3
3,sa,1000,300,normal,346,0,79,16,3
3,sa,1000,300,normal,346,0,80,16,2
3,sa,1000,300,normal,346,0,81,16,1
3,sa,1000,300,normal,346,0,82,16,0
3,sa,1000,300,normal,346,0,83,16,1
3,sa,1000,300,normal,346,0,84,15,1
3,sa,1000,300,normal,346,0,85,14,1
3,sa,1000,300,normal,346,0,86,14,2
3,sa,1000,300,normal,346,0,87,15,2
3,sa,1000,300,normal,346,0,88,14,2
3,sa,1000,300,normal,346,0,89,15,2
3,sa,1000,300,normal,346,0,90,14,2
3,sa,1000,300,normal,346,0,91,14,3
3,sa,1000,300,normal,346,0,92,15,3
3,sa,1000,300,normal,346,0,93,14,3
3,sa,1000,300,normal,346,0,94,15,3
3,sa,1000,300,normal,346,0,95,14,3
3,sa,1000,300,normal,346,0,96,15,3
3,sa,1000,300,normal,346,0,97,16,3
3,sa,1000,300,normal,346,0,98,16,2
3,sa,1000,300,normal,346,0,99,15,2
3,sa,1000,300,normal,346,0,100,14,2
3,sa,1000,300,normal,346,0,101,14,1
3,sa,1000,300,normal,346,0,102,13,1
3,sa,1000,300,normal,346,0,103,12,1
3,sa,1000,300,normal,346,0,104,12,2
3,sa,1000,300,normal,346,0,105,13,2
3,sa,1000,300,normal,346,0,106,12,2
3,sa,1000,300,normal,346,0,107,11,2
3,sa,1000,300,normal,346,0,108,12,2
3,sa,1000,300,normal,346,0,109,13,2
3,sa,1000,300,normal,346,0,110,14,2
3,sa,1000,300,normal,346,0,111,15,2
3,sa,1000,300,normal,346,0,112,14,2
3,sa,1000,300,normal,346,0,113,14,1
3,sa,1000,300,normal,346,0,114,14,0
3,sa,1000,300,normal,346,0,115,14,1
3,sa,1000,300,normal,346,0,116,13,1
3,sa,1000,300,normal,346,0,117,13,2
3,sa,1000,300,normal,346,0,118,14,2
3,sa,1000,300,normal,346,0,119,14,1
3,sa,1000,300,normal,346,0,120,14,0
3,sa,1000,300,normal,346,0,121,14,1
3,sa,1000,300,normal,346,0,122,13,1
3,sa,1000,300,normal,346,0,123,13,2
3,sa,1000,300,normal,346,0,124,14,2
3,sa,1000,300,normal,346,0,125,14,3
3,sa,1000,300,normal,346,0,126,14,4
3,sa,1000,300,normal,346,0,127,14,3
3,sa,1000,300,normal,346,0,128,14,2
3,sa,1000,300,normal,346,0,129,14,3
3,sa,1000,300,normal,346,0,130,15,3
