agent_id,algo,score,timer,reason,steps,space,step_index,x,y
1,hc,1000,300,normal,28,0,0,2,0
1,hc,1000,300,normal,28,0,1,3,0
1,hc,1000,300,normal,28,0,2,4,0
1,hc,1000,300,normal,28,0,3,5,0
1,hc,1000,300,normal,28,0,4,6,0
1,hc,1000,300,normal,28,0,5,7,0
1,hc,1000,300,normal,28,0,6,8,0
1,hc,1000,300,normal,28,0,7,9,0
1,hc,1000,300,normal,28,0,8,10,0
1,hc,1000,300,normal,28,0,9,11,0
1,hc,1000,300,normal,28,0,10,12,0
1,hc,1000,300,normal,28,0,11,13,0
1,hc,1000,300,normal,28,0,12,14,0
1,hc,1000,300,normal,28,0,13,15,0
1,hc,1000,300,normal,28,0,14,16,0
1,hc,1000,300,normal,28,0,15,17,0
1,hc,1000,300,normal,28,0,16,18,0
1,hc,1000,300,normal,28,0,17,19,0
1,hc,1000,300,normal,28,0,18,19,1
1,hc,1000,300,normal,28,0,19,19,2
1,hc,1000,300,normal,28,0,20,19,3
1,hc,1000,300,normal,28,0,21,20,3
1,hc,1000,300,normal,28,0,22,21,3
1,hc,1000,300,normal,28,0,23,22,3
1,hc,1000,300,normal,28,0,24,23,3
1,hc,1000,300,normal,28,0,25,24,3
1,hc,1000,300,normal,28,0,26,25,3
1,hc,1000,300,normal,28,0,27,25,4
1,hc,1000,300,normal,28,0,28,25,5
2,shc,1000,300,normal,23,0,0,2,0
2,shc,1000,300,normal,23,0,1,3,0
2,shc,1000,300,normal,23,0,2,4,0
2,shc,1000,300,normal,23,0,3,5,0
2,shc,1000,300,normal,23,0,4,5,1
2,shc,1000,300,normal,23,0,5,6,1
2,shc,1000,300,normal,23,0,6,6,2
2,shc,1000,300,normal,23,0,7,6,3
2,shc,1000,300,normal,23,0,8,7,3
2,shc,1000,300,normal,23,0,9,8,3
2,shc,1000,300,normal,23,0,10,9,3
2,shc,1000,300,normal,23,0,11,9,4
2,shc,1000,300,normal,23,0,12,10,4
2,shc,1000,300,normal,23,0,13,10,5
2,shc,1000,300,normal,23,0,14,11,5
2,shc,1000,300,normal,23,0,15,12,5
2,shc,1000,300,normal,23,0,16,13,5
2,shc,1000,300,normal,23,0,17,14,5
2,shc,1000,300,normal,23,0,18,15,5
2,shc,1000,300,normal,23,0,19,16,5
2,shc,1000,300,normal,23,0,20,17,5
2,shc,1000,300,normal,23,0,21,18,5
2,shc,1000,300,normal,23,0,22,19,5
3,sa,1000,300,normal,222,0,0,2,0
3,sa,1000,300,normal,222,0,1,2,1
3,sa,1000,300,normal,222,0,2,1,1
3,sa,1000,300,normal,222,0,3,2,1
3,sa,1000,300,normal,222,0,4,1,1
3,sa,1000,300,normal,222,0,5,1,2
3,sa,1000,300,normal,222,0,6,2,2
3,sa,1000,300,normal,222,0,7,1,2
3,sa,1000,300,normal,222,0,8,1,3
3,sa,1000,300,normal,222,0,9,1,2
3,sa,1000,300,normal,222,0,10,1,1
3,sa,1000,300,normal,222,0,11,1,2
3,sa,1000,300,normal,222,0,12,1,1
3,sa,1000,300,normal,222,0,13,1,2
3,sa,1000,300,normal,222,0,14,2,2
3,sa,1000,300,normal,222,0,15,2,1
3,sa,1000,300,normal,222,0,16,2,0
3,sa,1000,300,normal,222,0,17,3,0
3,sa,1000,300,normal,222,0,18,2,0
3,sa,1000,300,normal,222,0,19,1,0
3,sa,1000,300,normal,222,0,20,1,1
3,sa,1000,300,normal,222,0,21,1,0
3,sa,1000,300,normal,222,0,22,1,1
3,sa,1000,300,normal,222,0,23,1,2
3,sa,1000,300,normal,222,0,24,1,1
3,sa,1000,300,normal,222,0,25,1,0
3,sa,1000,300,normal,222,0,26,1,1
3,sa,1000,300,normal,222,0,27,1,0
3,sa,1000,300,normal,222,0,28,1,1
3,sa,1000,300,normal,222,0,29,1,0
3,sa,1000,300,normal,222,0,30,1,1
3,sa,1000,300,normal,222,0,31,1,2
3,sa,1000,300,normal,222,0,32,1,3
3,sa,1000,300,normal,222,0,33,1,4
3,sa,1000,300,normal,222,0,34,1,3
3,sa,1000,300,normal,222,0,35,0,3
3,sa,1000,300,normal,222,0,36,0,4
3,sa,1000,300,normal,222,0,37,0,3
3,sa,1000,300,normal,222,0,38,1,3
3,sa,1000,300,normal,222,0,39,1,4
3,sa,1000,300,normal,222,0,40,2,4
3,sa,1000,300,normal,222,0,41,3,4
3,sa,1000,300,normal,222,0,42,4,4
3,sa,1000,300,normal,222,0,43,5,4
3,sa,1000,300,normal,222,0,44,5,5
3,sa,1000,300,normal,222,0,45,4,5
3,sa,1000,300,normal,222,0,46,5,5
3,sa,1000,300,normal,222,0,47,4,5
3,sa,1000,300,normal,222,0,48,3,5
3,sa,1000,300,normal,222,0,49,4,5
3,sa,1000,300,normal,222,0,50,5,5
3,sa,1000,300,normal,222,0,51,6,5
3,sa,1000,300,normal,222,0,52,6,6
3,sa,1000,300,normal,222,0,53,7,6
3,sa,1000,300,normal,222,0,54,7,5
3,sa,1000,300,normal,222,0,55,8,5
3,sa,1000,300,normal,222,0,56,7,5
3,sa,1000,300,normal,222,0,57,8,5
3,sa,1000,300,normal,222,0,58,7,5
3,sa,1000,300,normal,222,0,59,8,5
3,sa,1000,300,normal,222,0,60,8,6
3,sa,1000,300,normal,222,0,61,9,6
3,sa,1000,300,normal,222,0,62,10,6
3,sa,1000,300,normal,222,0,63,10,5
3,sa,1000,300,normal,222,0,64,10,4
3,sa,1000,300,normal,222,0,65,11,4
3,sa,1000,300,normal,222,0,66,10,4
3,sa,1000,300,normal,222,0,67,11,4
3,sa,1000,300,normal,222,0,68,10,4
3,sa,1000,300,normal,222,0,69,11,4
3,sa,1000,300,normal,222,0,70,11,5
3,sa,1000,300,normal,222,0,71,11,6
